RS211;Repair and Maintenance
CC81;Transport Equipment Manufacturing
OO;Public order, safety and regulatory services
KK;Financial and Insurance Services
CC711;Primary Metal and Metal Product Manufacturing
KK131;Auxiliary Finance and Insurance Services
GH131;Furniture, Electrical and Hardware Retailing
AA111;Horticulture and Fruit Growing
II111;Road Transport
OO21;Public Order, Safety and Regulatory Services
RS211;Repair and Maintenance
EE113;Non-Residential Building Construction
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
II;Transport, Postal and Warehousing
MN111;Scientific, Architectural and Engineering Services
AA12;Sheep, Beef Cattle and Grain Farming
CC91;Furniture and Other Manufacturing
CC521;Basic Chemical and Basic Polymer Manufacturing
CC81;Transport Equipment Manufacturing
99999;All industries
OO21;Public order, safety and regulatory services
CC71;Primary Metal and Metal Product Manufacturing
AA31;Fishing and Aquaculture
CC531;Polymer Product and Rubber Product Manufacturing
II111;Road Transport
MN114;Veterinary and Other Professional Services
CC52;Basic Chemical and Chemical Product Manufacturing
CC151;Beverage and Tobacco Product Manufacturing
KK13;Auxiliary Finance and Insurance Services
EE131;Construction Services
CC522;Fertiliser and Pesticide Manufacturing
PP;Education and Training
AA12;Sheep, Beef Cattle and Grain Farming
RS21;Other Services
AA211;Forestry and Logging
RS111;Heritage and Artistic Activities
LL;Rental, Hiring and Real Estate Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC51;Petroleum and Coal Product Manufacturing
KK12;Insurance
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
PP111;Preschool Education
EE112;Residential Building Construction
GH131;Furniture, Electrical and Hardware Retailing
GH134;Pharmaceutical and Other Store Based Retailing
GH13;Other Store-Based Retailing and Non Store Retailing
BB;Mining
CC522;Fertiliser and Pesticide Manufacturing
II11;Road Transport
AA111;Horticulture and Fruit Growing
CC21;Textile, Leather, Clothing and Footwear Manufacturing
KK131;Auxiliary Finance and Insurance Services
CC41;Printing
KK13;Auxiliary Finance and Insurance Services
PP113;Tertiary Education
KK111;Banking and Financing
MN11;Professional, Scientific and Technical Services
GH133;Department Stores
LL12;Property Operators and Real Estate Services
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC51;Petroleum and Coal Product Manufacturing
CC821;Electronic and Electrical Equipment Manufacturing
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
EE113;Non-Residential Building Construction
CC521;Basic Chemical and Basic Polymer Manufacturing
RS112;Sport and Recreation Activities
EE12;Heavy and Civil Engineering Construction
AA141;Poultry, Deer and Other Livestock Farming
GH131;Furniture, Electrical and Hardware Retailing
QQ111;Hospitals
GH21;Accommodation and Food Services
RS11;Arts and Recreation Services
KK;Financial and Insurance Services
LL122;Non-Residential Property Operation
AA21;Forestry and Logging
KK111;Banking and Financing
CC411;Printing
CC15;Beverage and Tobacco Product Manufacturing
EE12;Heavy and Civil Engineering Construction
EE12;Heavy and Civil Engineering Construction
RS112;Sport and Recreation Activities
KK;Financial and Insurance Services
CC531;Polymer Product and Rubber Product Manufacturing
JJ12;Telecommunications, Internet and Library Services
GH135;Non-Store and Commission Based Retailing
GH21;Accommodation and Food Services
CC821;Electronic and Electrical Equipment Manufacturing
CC822;Machinery Manufacturing
LL123;Real Estate Services
AA131;Dairy Cattle Farming
FF115;Other Goods Wholesaling
CC72;Fabricated Metal Product Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
EE121;Heavy and Civil Engineering Construction
EE112;Residential Building Construction
PP;Education and Training
CC71;Primary Metal and Metal Product Manufacturing
EE131;Construction Services
FF112;Machinery and Equipment Wholesaling
99999;All industries
BB;Mining
FF115;Other Goods Wholesaling
CC721;Fabricated Metal Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
OO21;Public order, safety and regulatory services
KK111;Banking and Financing
PP111;Preschool Education
AA14;Poultry, Deer and Other Livestock Farming
MN112;Legal and Accounting Services
CC71;Primary Metal and Metal Product Manufacturing
MN11;Professional, Scientific and Technical Services
CC82;Machinery and Other Equipment Manufacturing
CC41;Printing
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
EE13;Construction Services
EE131;Construction Services
AA13;Dairy Cattle Farming
GH21;Accommodation and Food Services
EE12;Heavy and Civil Engineering Construction
MN114;Veterinary and Other Professional Services
AA;Agriculture, Forestry and Fishing
AA;Agriculture, Forestry and Fishing
PP111;Preschool Education
CC32;Pulp, Paper and Converted Paper Product Manufacturing
AA141;Poultry, Deer and Other Livestock Farming
CC711;Primary Metal and Metal Product Manufacturing
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
CC151;Beverage and Tobacco Product Manufacturing
RS214;Civil, Professional and Other Interest Groups
99999;All industries
MN213;Building Cleaning, Pest Control and Other Support Services
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
QQ112;Medical and Other Health Care Services
CC912;Other Manufacturing
MN112;Legal and Accounting Services
GH21;Accommodation and Food Services
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
AA211;Forestry and Logging
AA131;Dairy Cattle Farming
CC;Manufacturing
QQ112;Medical and Other Health Care Services
CC81;Transport Equipment Manufacturing
AA211;Forestry and Logging
LL12;Property Operators and Real Estate Services
KK121;Life Insurance
RS21;Other Services
EE;Construction
II11;Road Transport
PP;Education and Training
LL11;Rental and Hiring Services (except Real Estate)
CC15;Beverage and Tobacco Product Manufacturing
CC821;Electronic and Electrical Equipment Manufacturing
MN11;Professional, Scientific and Technical Services
JJ12;Telecommunications, Internet and Library Services
CC41;Printing
AA11;Horticulture and Fruit Growing
LL112;Non-Financial Asset Leasing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
MN113;Advertising, Market Research and Management Services
MN112;Legal and Accounting Services
CC721;Fabricated Metal Product Manufacturing
RS112;Sport and Recreation Activities
CC41;Printing
LL111;Rental and Hiring Services (except Real Estate)
CC91;Furniture and Other Manufacturing
MN115;Computer System Design and Related Services
CC511;Petroleum and Coal Product Manufacturing
CC411;Printing
OO;Public order, safety and regulatory services
CC521;Basic Chemical and Basic Polymer Manufacturing
LL12;Property Operators and Real Estate Services
EE121;Heavy and Civil Engineering Construction
EE11;Building Construction
II131;Postal and Courier Pick Up and Delivery Services
II132;Transport Support Services
CC711;Primary Metal and Metal Product Manufacturing
CC52;Basic Chemical and Chemical Product Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
AA121;Sheep, Beef Cattle and Grain Farming
CC912;Other Manufacturing
MN114;Veterinary and Other Professional Services
LL111;Rental and Hiring Services (except Real Estate)
LL122;Non-Residential Property Operation
FF111;Basic Material Wholesaling
EE113;Non-Residential Building Construction
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
GH211;Accommodation
II133;Warehousing and Storage Services
QQ;Health Care and Social Assistance
RS214;Civil, Professional and Other Interest Groups
LL123;Real Estate Services
AA131;Dairy Cattle Farming
MN112;Legal and Accounting Services
CC912;Other Manufacturing
KK112;Financial Asset Investing
CC71;Primary Metal and Metal Product Manufacturing
MN113;Advertising, Market Research and Management Services
MN212;Employment and Other Administrative Services
EE11;Building Construction
CC511;Petroleum and Coal Product Manufacturing
CC91;Furniture and Other Manufacturing
CC212;Clothing, Knitted Products and Footwear Manufacturing
CC151;Beverage and Tobacco Product Manufacturing
CC511;Petroleum and Coal Product Manufacturing
GH;Retail Trade and Accommodation
OO21;Public Order, Safety and Regulatory Services
RS21;Other Services
CC52;Basic Chemical and Chemical Product Manufacturing
AA31;Fishing and Aquaculture
CC211;Textile and Leather Manufacturing
EE113;Non-Residential Building Construction
MN114;Veterinary and Other Professional Services
CC91;Furniture and Other Manufacturing
EE131;Construction Services
DD;Electricity, Gas, Water and Waste Services
CC822;Machinery Manufacturing
JJ12;Telecommunications, Internet and Library Services
AA121;Sheep, Beef Cattle and Grain Farming
CC81;Transport Equipment Manufacturing
QQ;Health Care and Social Assistance
II12;Rail, Water, Air and Other Transport
CC91;Furniture and Other Manufacturing
KK11;Finance
MN;Professional, Scientific, Technical, Administrative and Support Services
RS212;Personal Care, Funeral and Other Personal Services
CC321;Pulp, Paper and Converted Paper Product Manufacturing
CC811;Transport Equipment Manufacturing
AA14;Poultry, Deer and Other Livestock Farming
II132;Transport Support Services
CC212;Clothing, Knitted Products and Footwear Manufacturing
MN115;Computer System Design and Related Services
PP112;School Education
MN115;Computer System Design and Related Services
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
KK112;Financial Asset Investing
OO213;Public Order, Safety and Regulatory Services
CC511;Petroleum and Coal Product Manufacturing
MN211;Travel Agency and Tour Arrangement Services
GH135;Non-Store and Commission Based Retailing
CC721;Fabricated Metal Product Manufacturing
AA141;Poultry, Deer and Other Livestock Farming
CC;Manufacturing
MN211;Travel Agency and Tour Arrangement Services
LL111;Rental and Hiring Services (except Real Estate)
KK122;Health and General Insurance
GH134;Pharmaceutical and Other Store Based Retailing
II133;Warehousing and Storage Services
AA21;Forestry and Logging
MN212;Employment and Other Administrative Services
QQ112;Medical and Other Health Care Services
AA11;Horticulture and Fruit Growing
GH133;Department Stores
CC61;Non-Metallic Mineral Product Manufacturing
MN112;Legal and Accounting Services
QQ113;Residential Care Services and Social Assistance
FF;Wholesale Trade
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
CC;Manufacturing
RS112;Sport and Recreation Activities
MN212;Employment and Other Administrative Services
FF114;Grocery, Liquor and Tobacco Product Wholesaling
MN112;Legal and Accounting Services
CC321;Pulp, Paper and Converted Paper Product Manufacturing
RS;Arts, Recreation and Other Services
AA;Agriculture, Forestry and Fishing
CC411;Printing
EE112;Residential Building Construction
FF111;Basic Material Wholesaling
GH135;Non-Store and Commission Based Retailing
MN213;Building Cleaning, Pest Control and Other Support Services
GH131;Furniture, Electrical and Hardware Retailing
QQ;Health Care and Social Assistance
MN114;Veterinary and Other Professional Services
MN115;Computer System Design and Related Services
GH131;Furniture, Electrical and Hardware Retailing
GH135;Non-Store and Commission Based Retailing
LL11;Rental and Hiring Services (except Real Estate)
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
JJ;Information Media and Telecommunications
II13;Postal, Courier, Transport Support, and Warehousing Services
CC32;Pulp, Paper and Converted Paper Product Manufacturing
LL123;Real Estate Services
RS212;Personal Care, Funeral and Other Personal Services
PP;Education and Training
EE11;Building Construction
AA121;Sheep, Beef Cattle and Grain Farming
CC32;Pulp, Paper and Converted Paper Product Manufacturing
CC711;Primary Metal and Metal Product Manufacturing
FF116;Commission Based Wholesaling
II13;Postal, Courier, Transport Support, and Warehousing Services
AA11;Horticulture and Fruit Growing
AA31;Fishing and Aquaculture
CC91;Furniture and Other Manufacturing
RS113;Gambling Activities
GH21;Accommodation and Food Services
AA21;Forestry and Logging
GH131;Furniture, Electrical and Hardware Retailing
LL111;Rental and Hiring Services (except Real Estate)
CC721;Fabricated Metal Product Manufacturing
MN115;Computer System Design and Related Services
GH134;Pharmaceutical and Other Store Based Retailing
CC41;Printing
MN11;Professional, Scientific and Technical Services
EE12;Heavy and Civil Engineering Construction
CC51;Petroleum and Coal Product Manufacturing
LL112;Non-Financial Asset Leasing
GH135;Non-Store and Commission Based Retailing
MN114;Veterinary and Other Professional Services
KK12;Insurance
MN211;Travel Agency and Tour Arrangement Services
CC32;Pulp, Paper and Converted Paper Product Manufacturing
GH13;Other Store-Based Retailing and Non Store Retailing
II12;Rail, Water, Air and Other Transport
GH;Retail Trade and Accommodation
MN115;Computer System Design and Related Services
AA111;Horticulture and Fruit Growing
MN115;Computer System Design and Related Services
LL112;Non-Financial Asset Leasing
LL122;Non-Residential Property Operation
CC15;Beverage and Tobacco Product Manufacturing
99999;All industries
GH131;Furniture, Electrical and Hardware Retailing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
CC41;Printing
FF112;Machinery and Equipment Wholesaling
KK;Financial and Insurance Services
II131;Postal and Courier Pick Up and Delivery Services
EE112;Residential Building Construction
CC211;Textile and Leather Manufacturing
CC822;Machinery Manufacturing
II11;Road Transport
MN112;Legal and Accounting Services
EE113;Non-Residential Building Construction
CC72;Fabricated Metal Product Manufacturing
CC721;Fabricated Metal Product Manufacturing
CC91;Furniture and Other Manufacturing
QQ112;Medical and Other Health Care Services
GH131;Furniture, Electrical and Hardware Retailing
KK111;Banking and Financing
PP113;Tertiary Education
RS21;Other Services
CC912;Other Manufacturing
MN11;Professional, Scientific and Technical Services
MN213;Building Cleaning, Pest Control and Other Support Services
CC531;Polymer Product and Rubber Product Manufacturing
CC721;Fabricated Metal Product Manufacturing
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
RS111;Heritage and Artistic Activities
RS113;Gambling Activities
GH;Retail Trade and Accommodation
MN111;Scientific, Architectural and Engineering Services
PP112;School Education
II13;Postal, Courier, Transport Support, and Warehousing Services
GH13;Other Store-Based Retailing and Non Store Retailing
RS113;Gambling Activities
LL112;Non-Financial Asset Leasing
LL11;Rental and Hiring Services (except Real Estate)
MN213;Building Cleaning, Pest Control and Other Support Services
CC41;Printing
JJ;Information Media and Telecommunications
AA211;Forestry and Logging
OO21;Public Order, Safety and Regulatory Services
MN113;Advertising, Market Research and Management Services
MN112;Legal and Accounting Services
GH;Retail Trade and Accommodation
CC32;Pulp, Paper and Converted Paper Product Manufacturing
LL122;Non-Residential Property Operation
CC91;Furniture and Other Manufacturing
CC821;Electronic and Electrical Equipment Manufacturing
PP111;Preschool Education
II131;Postal and Courier Pick Up and Delivery Services
LL11;Rental and Hiring Services (except Real Estate)
LL112;Non-Financial Asset Leasing
MN;Professional, Scientific, Technical, Administrative and Support Services
MN212;Employment and Other Administrative Services
GH134;Pharmaceutical and Other Store Based Retailing
GH134;Pharmaceutical and Other Store Based Retailing
CC912;Other Manufacturing
MN112;Legal and Accounting Services
CC31;Wood Product Manufacturing
GH;Retail Trade and Accommodation
RS113;Gambling Activities
CC531;Polymer Product and Rubber Product Manufacturing
DD11;Electricity and Gas Supply
RS214;Civil, Professional and Other Interest Groups
AA121;Sheep, Beef Cattle and Grain Farming
GH13;Other Store-Based Retailing and Non Store Retailing
II12;Rail, Water, Air and Other Transport
AA12;Sheep, Beef Cattle and Grain Farming
CC321;Pulp, Paper and Converted Paper Product Manufacturing
EE113;Non-Residential Building Construction
CC411;Printing
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
CC61;Non-Metallic Mineral Product Manufacturing
CC822;Machinery Manufacturing
RS212;Personal Care, Funeral and Other Personal Services
CC811;Transport Equipment Manufacturing
CC912;Other Manufacturing
CC211;Textile and Leather Manufacturing
FF111;Basic Material Wholesaling
AA131;Dairy Cattle Farming
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
OO;Public Order, Safety and Regulatory Services
EE112;Residential Building Construction
PP111;Preschool Education
LL123;Real Estate Services
GH133;Department Stores
AA14;Poultry, Deer and Other Livestock Farming
PP114;Adult, Community and Other Education
KK12;Insurance
RS11;Arts and Recreation Services
KK12;Insurance
EE13;Construction Services
CC911;Furniture Manufacturing
KK;Financial and Insurance Services
EE;Construction
GH13;Other Store-Based Retailing and Non Store Retailing
LL;Rental, Hiring and Real Estate Services
RS113;Gambling Activities
GH13;Other Store-Based Retailing and Non Store Retailing
ZZ11;Food product manufacturing
EE113;Non-Residential Building Construction
CC522;Fertiliser and Pesticide Manufacturing
II111;Road Transport
LL122;Non-Residential Property Operation
CC31;Wood Product Manufacturing
AA211;Forestry and Logging
RS212;Personal Care, Funeral and Other Personal Services
ZZ11;Food Product Manufacturing
FF115;Other Goods Wholesaling
FF112;Machinery and Equipment Wholesaling
GH135;Non-Store and Commission Based Retailing
CC411;Printing
RS;Arts, Recreation and Other Services
CC91;Furniture and Other Manufacturing
GH;Retail Trade and Accommodation
ZZ11;Food Product Manufacturing
CC51;Petroleum and Coal Product Manufacturing
RS211;Repair and Maintenance
EE131;Construction Services
RS11;Arts and Recreation Services
PP111;Preschool Education
RS;Arts, Recreation and Other Services
MN211;Travel Agency and Tour Arrangement Services
FF115;Other Goods Wholesaling
KK11;Finance
CC811;Transport Equipment Manufacturing
JJ12;Telecommunications, Internet and Library Services
II11;Road Transport
CC;Manufacturing
CC912;Other Manufacturing
KK121;Life Insurance
OO;Public Order, Safety and Regulatory Services
LL123;Real Estate Services
EE121;Heavy and Civil Engineering Construction
RS111;Heritage and Artistic Activities
CC15;Beverage and Tobacco Product Manufacturing
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
GH;Retail Trade and Accommodation
AA111;Horticulture and Fruit Growing
GH211;Accommodation
RS11;Arts and Recreation Services
GH131;Furniture, Electrical and Hardware Retailing
CC;Manufacturing
OO213;Public Order, Safety and Regulatory Services
CC31;Wood Product Manufacturing
CC521;Basic Chemical and Basic Polymer Manufacturing
RS212;Personal Care, Funeral and Other Personal Services
GH131;Furniture, Electrical and Hardware Retailing
FF112;Machinery and Equipment Wholesaling
CC611;Non-Metallic Mineral Product Manufacturing
LL112;Non-Financial Asset Leasing
CC311;Wood Product Manufacturing
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
LL12;Property Operators and Real Estate Services
CC72;Fabricated Metal Product Manufacturing
99999;All industries
LL;Rental, Hiring and Real Estate Services
CC711;Primary Metal and Metal Product Manufacturing
PP112;School Education
MN11;Professional, Scientific and Technical Services
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
RS214;Civil, Professional and Other Interest Groups
AA21;Forestry and Logging
CC71;Primary Metal and Metal Product Manufacturing
CC311;Wood Product Manufacturing
CC51;Petroleum and Coal Product Manufacturing
MN111;Scientific, Architectural and Engineering Services
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
GH212;Food and Beverage Services
CC211;Textile and Leather Manufacturing
CC523;Pharmaceutical, Cleaning and Other Chemical Manufacturing
99999;All industries
QQ112;Medical and Other Health Care Services
CC821;Electronic and Electrical Equipment Manufacturing
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC911;Furniture Manufacturing
MN212;Employment and Other Administrative Services
CC721;Fabricated Metal Product Manufacturing
CC21;Textile, Leather, Clothing and Footwear Manufacturing
LL12;Property Operators and Real Estate Services
AA141;Poultry, Deer and Other Livestock Farming
JJ;Information Media and Telecommunications
AA211;Forestry and Logging
GH13;Other Store-Based Retailing and Non Store Retailing
DD11;Electricity and Gas Supply
CC52;Basic Chemical and Chemical Product Manufacturing
CC821;Electronic and Electrical Equipment Manufacturing
CC411;Printing
KK;Financial and Insurance Services
CC811;Transport Equipment Manufacturing
II111;Road Transport
MN113;Advertising, Market Research and Management Services
FF112;Machinery and Equipment Wholesaling
MN113;Advertising, Market Research and Management Services
AA13;Dairy Cattle Farming
OO21;Public Order, Safety and Regulatory Services
RS21;Other Services
RS;Arts, Recreation and Other Services
CC72;Fabricated Metal Product Manufacturing
RS;Arts, Recreation and Other Services
RS111;Heritage and Artistic Activities
MN112;Legal and Accounting Services
LL12;Property Operators and Real Estate Services
GH133;Department Stores
GH21;Accommodation and Food Services
II13;Postal, Courier, Transport Support, and Warehousing Services
OO21;Public Order, Safety and Regulatory Services
AA14;Poultry, Deer and Other Livestock Farming
AA211;Forestry and Logging
KK122;Health and General Insurance
KK121;Life Insurance
II;Transport, Postal and Warehousing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
KK112;Financial Asset Investing
EE112;Residential Building Construction
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
FF112;Machinery and Equipment Wholesaling
AA14;Poultry, Deer and Other Livestock Farming
CC721;Fabricated Metal Product Manufacturing
KK112;Financial Asset Investing
RS113;Gambling Activities
PP111;Preschool Education
OO21;Public Order, Safety and Regulatory Services
OO213;Public Order, Safety and Regulatory Services
GH133;Department Stores
CC21;Textile, Leather, Clothing and Footwear Manufacturing
FF111;Basic Material Wholesaling
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
CC81;Transport Equipment Manufacturing
EE;Construction
MN211;Travel Agency and Tour Arrangement Services
II;Transport, Postal and Warehousing
CC411;Printing
CC51;Petroleum and Coal Product Manufacturing
CC811;Transport Equipment Manufacturing
AA131;Dairy Cattle Farming
EE112;Residential Building Construction
MN115;Computer System Design and Related Services
CC821;Electronic and Electrical Equipment Manufacturing
II11;Road Transport
CC211;Textile and Leather Manufacturing
QQ;Health Care and Social Assistance
PP113;Tertiary Education
KK13;Auxiliary Finance and Insurance Services
II131;Postal and Courier Pick Up and Delivery Services
AA14;Poultry, Deer and Other Livestock Farming
GH;Retail Trade and Accommodation
AA13;Dairy Cattle Farming
FF113;Motor Vehicle and Motor Vehicle Parts Wholesaling
FF116;Commission Based Wholesaling
CC15;Beverage and Tobacco Product Manufacturing
AA11;Horticulture and Fruit Growing
AA121;Sheep, Beef Cattle and Grain Farming
OO21;Public order, safety and regulatory services
CC;Manufacturing
EE113;Non-Residential Building Construction
EE113;Non-Residential Building Construction
GH131;Furniture, Electrical and Hardware Retailing
GH131;Furniture, Electrical and Hardware Retailing
CC72;Fabricated Metal Product Manufacturing
CC82;Machinery and Other Equipment Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
AA14;Poultry, Deer and Other Livestock Farming
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
KK111;Banking and Financing
CC71;Primary Metal and Metal Product Manufacturing
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
GH133;Department Stores
CC53;Polymer Product and Rubber Product Manufacturing
GH134;Pharmaceutical and Other Store Based Retailing
99999;All industries
CC21;Textile, Leather, Clothing and Footwear Manufacturing
CC211;Textile and Leather Manufacturing
JJ11;Information Media Services
CC53;Polymer Product and Rubber Product Manufacturing
AA;Agriculture, Forestry and Fishing
GH131;Furniture, Electrical and Hardware Retailing
KK112;Financial Asset Investing
CC;Manufacturing
DD11;Electricity and Gas Supply
EE;Construction
EE131;Construction Services
CC911;Furniture Manufacturing
AA131;Dairy Cattle Farming
AA;Agriculture, Forestry and Fishing
EE11;Building Construction
RS112;Sport and Recreation Activities
AA31;Fishing and Aquaculture
RS214;Civil, Professional and Other Interest Groups
CC52;Basic Chemical and Chemical Product Manufacturing
KK12;Insurance
MN115;Computer System Design and Related Services
LL11;Rental and Hiring Services (except Real Estate)
LL112;Non-Financial Asset Leasing
KK11;Finance
EE;Construction
MN113;Advertising, Market Research and Management Services
GH211;Accommodation
CC531;Polymer Product and Rubber Product Manufacturing
AA31;Fishing and Aquaculture
EE121;Heavy and Civil Engineering Construction
CC15;Beverage and Tobacco Product Manufacturing
EE13;Construction Services
II;Transport, Postal and Warehousing
CC511;Petroleum and Coal Product Manufacturing
CC72;Fabricated Metal Product Manufacturing
CC911;Furniture Manufacturing
MN112;Legal and Accounting Services
PP113;Tertiary Education
AA111;Horticulture and Fruit Growing
CC72;Fabricated Metal Product Manufacturing
KK112;Financial Asset Investing
CC212;Clothing, Knitted Products and Footwear Manufacturing
AA21;Forestry and Logging
CC52;Basic Chemical and Chemical Product Manufacturing
MN213;Building Cleaning, Pest Control and Other Support Services
CC531;Polymer Product and Rubber Product Manufacturing
FF;Wholesale Trade
MN21;Administrative and Support Services
GH;Retail Trade and Accommodation
RS113;Gambling Activities
II133;Warehousing and Storage Services
AA13;Dairy Cattle Farming
KK131;Auxiliary Finance and Insurance Services
DD12;Water, Sewerage, Drainage and Waste Services
CC822;Machinery Manufacturing
QQ113;Residential Care Services and Social Assistance
CC52;Basic Chemical and Chemical Product Manufacturing
KK131;Auxiliary Finance and Insurance Services
RS;Arts, Recreation and Other Services
GH12;Supermarket, Grocery Stores and Specialised Food Retailing
FF116;Commission Based Wholesaling
GH134;Pharmaceutical and Other Store Based Retailing
II133;Warehousing and Storage Services
CC53;Polymer Product and Rubber Product Manufacturing
II133;Warehousing and Storage Services
GH131;Furniture, Electrical and Hardware Retailing
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
FF112;Machinery and Equipment Wholesaling
JJ11;Information Media Services
AA121;Sheep, Beef Cattle and Grain Farming
MN211;Travel Agency and Tour Arrangement Services
CC911;Furniture Manufacturing
GH21;Accommodation and Food Services
II13;Postal, Courier, Transport Support, and Warehousing Services
JJ11;Information Media Services
RS11;Arts and Recreation Services
QQ112;Medical and Other Health Care Services
CC15;Beverage and Tobacco Product Manufacturing
RS112;Sport and Recreation Activities
MN212;Employment and Other Administrative Services
CC82;Machinery and Other Equipment Manufacturing
CC212;Clothing, Knitted Products and Footwear Manufacturing
FF;Wholesale Trade
LL123;Real Estate Services
EE121;Heavy and Civil Engineering Construction
RS11;Arts and Recreation Services
LL11;Rental and Hiring Services (except Real Estate)
RS113;Gambling Activities
MN213;Building Cleaning, Pest Control and Other Support Services
FF115;Other Goods Wholesaling
QQ;Health Care and Social Assistance
AA141;Poultry, Deer and Other Livestock Farming
CC321;Pulp, Paper and Converted Paper Product Manufacturing
CC822;Machinery Manufacturing
JJ;Information Media and Telecommunications
CC321;Pulp, Paper and Converted Paper Product Manufacturing
MN213;Building Cleaning, Pest Control and Other Support Services
CC51;Petroleum and Coal Product Manufacturing
CC511;Petroleum and Coal Product Manufacturing
EE121;Heavy and Civil Engineering Construction
II11;Road Transport
AA21;Forestry and Logging
AA121;Sheep, Beef Cattle and Grain Farming
CC321;Pulp, Paper and Converted Paper Product Manufacturing
AA13;Dairy Cattle Farming
FF;Wholesale Trade
QQ112;Medical and Other Health Care Services
PP;Education and Training
AA12;Sheep, Beef Cattle and Grain Farming
CC822;Machinery Manufacturing
FF114;Grocery, Liquor and Tobacco Product Wholesaling
PP113;Tertiary Education
CC411;Printing
CC211;Textile and Leather Manufacturing
PP112;School Education
LL;Rental, Hiring and Real Estate Services
CC72;Fabricated Metal Product Manufacturing
RS113;Gambling Activities
FF116;Commission Based Wholesaling
II11;Road Transport
RS214;Civil, Professional and Other Interest Groups
GH132;Recreational, Clothing, Footwear and Personal Accessory Retailing
CC71;Primary Metal and Metal Product Manufacturing
QQ112;Medical and Other Health Care Services
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
QQ112;Medical and Other Health Care Services
AA21;Forestry and Logging
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
MN213;Building Cleaning, Pest Control and Other Support Services
LL123;Real Estate Services
RS111;Heritage and Artistic Activities
AA31;Fishing and Aquaculture
CC32;Pulp, Paper and Converted Paper Product Manufacturing
CC531;Polymer Product and Rubber Product Manufacturing
CC71;Primary Metal and Metal Product Manufacturing
EE113;Non-Residential Building Construction
QQ113;Residential Care Services and Social Assistance
MN211;Travel Agency and Tour Arrangement Services
AA131;Dairy Cattle Farming
PP112;School Education
AA14;Poultry, Deer and Other Livestock Farming
RS111;Heritage and Artistic Activities
PP112;School Education
JJ11;Information Media Services
CC32;Pulp, Paper and Converted Paper Product Manufacturing
AA111;Horticulture and Fruit Growing
GH211;Accommodation
GH11;Motor Vehicle and Motor Vehicle Parts and Fuel Retailing
MN114;Veterinary and Other Professional Services
RS112;Sport and Recreation Activities
AA211;Forestry and Logging
II11;Road Transport
KK;Financial and Insurance Services
CC711;Primary Metal and Metal Product Manufacturing
EE112;Residential Building Construction
KK;Financial and Insurance Services
AA31;Fishing and Aquaculture
FF114;Grocery, Liquor and Tobacco Product Wholesaling
CC15;Beverage and Tobacco Product Manufacturing
AA121;Sheep, Beef Cattle and Grain Farming
CC522;Fertiliser and Pesticide Manufacturing
MN11;Professional, Scientific and Technical Services
JJ12;Telecommunications, Internet and Library Services
LL;Rental, Hiring and Real Estate Services
MN213;Building Cleaning, Pest Control and Other Support Services
AA121;Sheep, Beef Cattle and Grain Farming
CC82;Machinery and Other Equipment Manufacturing
FF116;Commission Based Wholesaling
AA32;Agriculture, Forestry and Fishing Support Services and Hunting
II11;Road Transport
II11;Road Transport
FF112;Machinery and Equipment Wholesaling
